10-01-18,13.199098592996279
10-02-18,19.816560059371948
10-03-18,15.773584029783773
10-04-18,5.098601636811646
10-05-18,7.10744639711429
10-06-18,26.123255283417706
10-07-18,17.891031660538168
10-08-18,11.836314647134623
10-09-18,23.12141326350602
10-10-18,13.798505470409372


10-01-18,13.199098592996279
10-02-18,19.816560059371948
10-03-18,15.773584029783773
10-04-18,5.098601636811646
10-05-18,7.10744639711429
10-06-18,26.123255283417706
10-07-18,17.891031660538168
10-08-18,11.836314647134623
10-09-18,23.12141326350602
10-10-18,13.798505470409372

10-01-18,65.9954929649814
10-02-18,99.08280029685974
10-03-18,78.86792014891887
10-04-18,25.493008184058226
10-05-18,35.53723198557145
10-06-18,130.61627641708853
10-07-18,89.45515830269085
10-08-18,59.18157323567311
10-09-18,115.6070663175301
10-10-18,68.99252735204686
