10-01-18,5.187088242556456
10-02-18,-1.2326127188458624
10-03-18,2.1474371480528234
10-04-18,-6.749966940365084
10-05-18,-1.6175008987319899
10-06-18,2.623585883775874
10-07-18,-0.14309943334274777
10-08-18,0.9747120022250133
10-09-18,-1.4339625263555948
10-10-18,-3.484057376060509
10-11-18,-9.963872118928508
10-12-18,5.512242512556098
10-13-18,0.2729542977077557
10-14-18,0.49861998842126454
10-15-18,0.5755107444692307
10-16-18,3.6528541619956183
10-17-18,0.401858206859977
10-18-18,-0.9028500011311547
10-19-18,-0.12461391216991302
10-20-18,-0.5450228860041655
10-21-18,0.9558997472104842
10-22-18,-0.35432873529649456
10-23-18,-2.324169496004309
10-24-18,-3.518360792327268
10-25-18,-0.32624340121310524
10-26-18,2.745589046513551
10-27-18,-1.2498772263072055
10-28-18,0.2935497591495171
