nike stock upgrad embrac power digit 
dow jone fall industri stock sink 
dow 400 point stock extend selloff 
dow dip hawkish fed minut bond yield rise powel face trump 
dow tumbl 370 point technolog communicationservic stock tank midday trade 
dow slide 327 point mnuchin back saudi confer 
market slide weak earn tech skid resum 
